1,37,1232,926,224,143,1,4,1,0
2,37,1228,908,223,153,1,4,1,0
3,37,1224,891,222,163,1,4,1,0
4,37,1220,873,221,173,1,4,1,0
5,37,1216,856,221,183,1,4,1,0
6,37,1212,838,220,194,1,4,1,0
7,37,1208,821,219,203,1,4,1,0
8,37,1204,803,219,214,1,4,1,0
9,37,1200,786,218,223,1,4,1,0
10,37,1196,768,217,234,1,4,1,0
11,37,1192,751,217,244,1,4,1,0
12,37,1188,733,216,254,1,4,1,0
13,37,1184,716,215,264,1,4,1,0
14,37,1181,699,214,274,1,4,1,0
15,37,1178,687,211,268,1,4,1,0
31,37,1146,513,163,188,1,4,1,0
32,37,1145,504,161,186,1,4,1,0
33,37,1143,496,159,182,1,4,1,0
34,37,1142,487,157,180,1,4,1,0
35,37,1141,478,154,177,1,4,1,0
36,37,1139,470,153,173,1,4,1,0
37,37,1138,461,150,171,1,4,1,0
38,37,1137,453,148,167,1,4,1,0
39,37,1135,444,146,164,1,4,1,0
40,37,1134,436,144,161,1,4,1,0
41,37,1133,427,141,158,1,4,1,0
42,37,1132,419,139,155,1,4,1,0
43,37,1130,412,138,153,1,4,1,0
44,37,1129,406,136,150,1,4,1,0
45,37,1127,399,135,148,1,4,1,0
46,37,1126,393,133,146,1,4,1,0
47,37,1124,387,132,143,1,4,1,0
48,37,1123,380,130,141,1,4,1,0
49,37,1121,374,129,139,1,4,1,0
50,37,1120,367,127,137,1,4,1,0
51,37,1118,361,126,134,1,4,1,0
52,37,1117,355,124,132,1,4,1,0
53,37,1115,348,123,130,1,4,1,0
54,37,1114,342,121,127,1,4,1,0
55,37,1113,336,119,125,1,4,1,0
56,37,1111,330,118,124,1,4,1,0
57,37,1109,325,118,122,1,4,1,0
58,37,1108,320,116,120,1,4,1,0
59,37,1106,315,116,119,1,4,1,0
60,37,1104,310,116,117,1,4,1,0
61,37,1103,305,114,115,1,4,1,0
62,37,1101,299,114,115,1,4,1,0
63,37,1100,294,112,113,1,4,1,0
64,37,1098,289,112,111,1,4,1,0
65,37,1096,284,112,110,1,4,1,0
66,37,1095,279,110,108,1,4,1,0
67,37,1093,274,110,106,1,4,1,0
68,37,1092,269,109,105,1,4,1,0
69,37,1090,265,108,104,1,4,1,0
70,37,1089,261,107,103,1,4,1,0
71,37,1088,257,106,102,1,4,1,0
72,37,1087,253,105,101,1,4,1,0
73,37,1086,249,104,101,1,4,1,0
74,37,1084,245,104,100,1,4,1,0
75,37,1083,241,103,99,1,4,1,0
76,37,1082,237,102,98,1,4,1,0
77,37,1081,233,101,98,1,4,1,0
78,37,1080,229,100,97,1,4,1,0
79,37,1079,225,99,96,1,4,1,0
80,37,1077,221,99,95,1,4,1,0
81,37,1076,217,98,95,1,4,1,0
82,37,1075,213,97,94,1,4,1,0
83,37,1074,209,96,93,1,4,1,0
84,37,1073,205,95,92,1,4,1,0
85,37,1072,201,94,92,1,4,1,0
86,37,1071,198,93,91,1,4,1,0
87,37,1070,195,93,91,1,4,1,0
88,37,1069,192,92,91,1,4,1,0
89,37,1068,190,92,90,1,4,1,0
90,37,1067,187,92,90,1,4,1,0
91,37,1067,184,90,90,1,4,1,0
92,37,1066,181,90,90,1,4,1,0
93,37,1065,179,90,88,1,4,1,0
94,37,1064,176,89,88,1,4,1,0
95,37,1063,173,89,88,1,4,1,0
96,37,1063,171,88,87,1,4,1,0
97,37,1062,168,87,87,1,4,1,0
98,37,1061,165,87,87,1,4,1,0
99,37,1060,162,86,87,1,4,1,0
100,37,1059,160,86,85,1,4,1,0
101,37,1058,157,86,85,1,4,1,0
102,37,1058,154,84,85,1,4,1,0
103,37,1057,151,84,85,1,4,1,0
104,37,1056,149,84,84,1,4,1,0
105,37,1055,146,83,84,1,4,1,0
106,37,1054,143,83,84,1,4,1,0
107,37,1054,141,82,83,1,4,1,0
108,37,1053,139,82,82,1,4,1,0
109,37,1053,138,81,81,1,4,1,0
110,37,1052,136,82,81,1,4,1,0
111,37,1052,135,81,80,1,4,1,0
112,37,1051,133,82,80,1,4,1,0
113,37,1051,132,81,79,1,4,1,0
114,37,1051,130,80,79,1,4,1,0
115,37,1050,129,81,78,1,4,1,0
116,37,1050,127,80,78,1,4,1,0
117,37,1049,126,81,77,1,4,1,0
118,37,1049,124,80,77,1,4,1,0
119,37,1048,123,81,76,1,4,1,0
120,37,1048,122,80,75,1,4,1,0
121,37,1048,120,79,75,1,4,1,0
122,37,1047,119,80,74,1,4,1,0
123,37,1047,117,79,74,1,4,1,0
124,37,1046,116,80,73,1,4,1,0
125,37,1046,114,79,73,1,4,1,0
126,37,1045,113,80,72,1,4,1,0
127,37,1045,111,79,72,1,4,1,0
128,37,1045,110,78,71,1,4,1,0
129,37,1044,108,79,71,1,4,1,0
130,37,1044,107,78,70,1,4,1,0
131,37,1043,105,79,70,1,4,1,0
132,37,1043,104,78,69,1,4,1,0
133,37,1043,103,78,68,1,4,1,0
134,37,1042,101,78,68,1,4,1,0
135,37,1042,100,78,68,1,4,1,0
136,37,1042,98,77,68,1,4,1,0
137,37,1042,97,77,68,1,4,1,0
138,37,1042,96,76,68,1,4,1,0
139,37,1041,94,77,68,1,4,1,0
140,37,1041,93,76,68,1,4,1,0
141,37,1041,92,76,68,1,4,1,0
142,37,1041,90,75,68,1,4,1,0
143,37,1041,89,75,68,1,4,1,0
144,37,1040,87,75,69,1,4,1,0
145,37,1040,86,75,68,1,4,1,0
146,37,1040,85,74,68,1,4,1,0
147,37,1040,83,74,69,1,4,1,0
148,37,1040,82,73,68,1,4,1,0
149,37,1040,81,73,68,1,4,1,0
150,37,1039,79,74,69,1,4,1,0
1,43,837,346,105,138,1,4,0,0
2,43,836,351,106,140,1,4,0,0
3,43,835,357,107,142,1,4,0,0
4,43,835,362,107,145,1,4,0,0
5,43,834,368,108,147,1,4,0,0
6,43,833,374,109,149,1,4,0,0
7,43,833,379,110,152,1,4,0,0
8,43,832,385,111,154,1,4,0,0
9,43,831,391,112,156,1,4,0,0
10,43,831,396,112,159,1,4,0,0
11,43,830,402,113,161,1,4,0,0
12,43,830,408,114,163,1,4,0,0
13,43,829,415,115,165,1,4,0,0
14,43,828,422,116,168,1,4,0,0
15,43,828,430,117,169,1,4,0,0
31,43,811,561,135,217,1,4,0,0
32,43,810,571,136,221,1,4,0,0
33,43,808,581,137,226,1,4,0,0
34,43,806,591,139,231,1,4,0,0
35,43,804,601,140,235,1,4,0,0
36,43,802,611,142,240,1,4,0,0
37,43,801,621,142,244,1,4,0,0
38,43,799,631,144,249,1,4,0,0
39,43,797,641,145,254,1,4,0,0
40,43,795,651,147,258,1,4,0,0
41,43,793,661,148,263,1,4,0,0
42,43,792,671,149,268,1,4,0,0
43,43,788,685,151,270,1,4,0,0
44,43,784,699,154,272,1,4,0,0
45,43,780,713,157,274,1,4,0,0
46,43,777,728,159,275,1,4,0,0
47,43,773,742,161,277,1,4,0,0
48,43,769,756,164,279,1,4,0,0
49,43,765,770,167,281,1,4,0,0
50,43,762,785,169,283,1,4,1,0
51,43,756,803,172,265,1,4,1,0
52,43,751,821,174,247,1,4,1,0
53,43,746,839,176,229,1,4,1,0
54,43,741,857,178,212,1,4,1,0
55,43,742,874,173,194,1,4,1,0
56,43,744,892,167,176,1,4,1,0
57,43,746,910,162,158,1,4,1,0
58,43,753,934,160,136,1,4,1,0
