1,1,864,87,58,87,1,4,0,0
2,1,862,93,59,89,1,4,0,0
3,1,861,100,59,90,1,4,0,0
4,1,860,107,60,91,1,4,0,0
5,1,859,114,60,92,1,4,0,0
6,1,857,120,61,94,1,4,0,0
7,1,856,127,62,95,1,4,0,0
8,1,855,134,62,96,1,4,0,0
9,1,854,141,63,97,1,4,0,0
10,1,853,148,63,98,1,4,0,0
11,1,851,154,64,100,1,4,0,0
12,1,850,161,65,101,1,4,0,0
13,1,849,168,65,102,1,4,0,0
14,1,848,175,66,103,1,4,0,0
15,1,846,181,67,105,1,4,0,0
16,1,845,188,67,106,1,4,0,0
17,1,844,195,68,107,1,4,0,0
18,1,843,202,68,108,1,4,0,0
19,1,842,209,69,110,1,4,0,0
20,1,841,217,69,111,1,4,0,0
21,1,841,225,69,112,1,4,0,0
22,1,840,233,69,113,1,4,0,0
23,1,840,241,69,114,1,4,0,0
24,1,839,249,69,115,1,4,0,0
25,1,839,257,69,117,1,4,0,0
41,1,828,365,71,138,1,4,0,0
42,1,828,371,72,140,1,4,0,0
43,1,828,377,73,141,1,4,0,0
44,1,828,383,74,143,1,4,0,0
45,1,826,391,76,145,1,4,0,0
46,1,825,400,77,147,1,4,0,0
47,1,823,409,79,149,1,4,0,0
48,1,822,418,80,150,1,4,0,0
49,1,820,427,82,152,1,4,0,0
50,1,819,436,83,154,1,4,0,0
51,1,818,445,84,156,1,4,0,0
52,1,816,460,85,157,1,4,0,0
53,1,815,475,86,159,1,4,0,0
54,1,814,490,86,160,1,4,0,0
55,1,812,505,88,162,1,4,0,0
56,1,811,520,88,163,1,4,0,0
57,1,810,536,89,164,1,4,0,0
58,1,809,548,90,168,1,4,0,0
59,1,808,560,91,172,1,4,0,0
60,1,807,572,92,176,1,4,0,0
61,1,806,584,93,180,1,4,0,0
62,1,806,597,94,184,1,4,0,0
63,1,805,609,95,188,1,4,0,0
64,1,804,621,96,192,1,4,0,0
65,1,803,633,97,196,1,4,0,0
66,1,802,645,98,200,1,4,0,0
67,1,802,658,99,204,1,4,0,0
68,1,800,674,100,208,1,4,0,0
69,1,798,691,101,211,1,4,0,0
70,1,796,708,103,214,1,4,0,0
71,1,794,725,104,217,1,4,0,0
72,1,793,742,105,221,1,4,0,0
73,1,789,771,108,213,1,4,0,0
74,1,786,800,110,205,1,4,0,0
75,1,782,829,113,198,1,4,0,0
76,1,779,858,115,190,1,4,0,0
77,1,776,888,117,182,1,4,0,0
78,1,776,903,115,167,1,4,0,0
79,1,777,919,113,151,1,4,0,0
80,1,777,934,112,136,1,4,0,0
81,1,778,950,110,120,1,4,0,0
82,1,778,965,109,105,1,4,0,0
83,1,779,981,107,89,1,4,0,0
1,33,844,290,68,114,1,4,0,0
2,33,844,300,68,114,1,4,0,0
3,33,844,310,68,114,1,4,0,0
4,33,844,320,68,114,1,4,0,0
5,33,843,330,69,116,1,4,0,0
6,33,842,340,70,118,1,4,0,0
7,33,841,350,71,120,1,4,0,0
8,33,841,360,71,122,1,4,0,0
9,33,840,370,72,124,1,4,0,0
10,33,839,381,73,126,1,4,0,0
11,33,838,391,74,128,1,4,0,0
12,33,838,401,74,130,1,4,0,0
13,33,837,411,75,132,1,4,0,0
14,33,836,421,76,134,1,4,0,0
15,33,835,431,77,136,1,4,0,0
16,33,835,442,78,138,1,4,0,0
17,33,834,453,78,140,1,4,0,0
18,33,833,465,78,142,1,4,0,0
19,33,832,477,78,144,1,4,0,0
20,33,831,488,78,147,1,4,0,0
21,33,830,500,78,149,1,4,0,0
22,33,830,512,77,151,1,4,0,0
23,33,829,524,77,153,1,4,0,0
24,33,828,535,77,156,1,4,0,0
25,33,827,547,77,158,1,4,0,0
41,33,805,739,98,215,1,4,0,0
42,33,803,751,100,219,1,4,0,0
43,33,802,764,102,222,1,4,0,0
44,33,798,779,104,224,1,4,0,0
45,33,795,795,105,226,1,4,0,0
46,33,792,811,106,228,1,4,0,0
47,33,789,827,108,230,1,4,0,0
48,33,790,845,107,213,1,4,0,0
49,33,791,863,106,197,1,4,0,0
50,33,792,882,105,180,1,4,0,0
51,33,793,900,104,164,1,4,0,0
52,33,794,919,103,147,1,4,0,0
53,33,795,937,102,131,1,4,0,0
